platform,gitRev,test,nsamples,cpuTime,realTime,branchInstructions,branchMisses,cacheMisses,cpuCycles,instructions,contextSwitches,cpuMigrations,pageFaults
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.524849e-01,4.525077e-01,312041758,1115840,6436,1757553965,3943973574,1,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.560826e-01,4.560850e-01,312046455,1117852,29459,1765749304,3943995921,0,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.534203e-01,4.534282e-01,312058774,1121375,5739,1764819913,3944053491,1,0,521
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.675419e-01,4.678554e-01,312127716,1119199,7475,1773924926,3944344339,10,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.567072e-01,4.567264e-01,312056856,1118891,6124,1757251586,3944056211,4,0,521
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.759023e-01,4.761702e-01,312114928,1118166,5607,1760796001,3944299296,8,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.563108e-01,4.563217e-01,312055183,1120664,35621,1761177728,3944040608,1,0,521
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.565089e-01,4.567190e-01,312053081,1120039,26431,1771329198,3944022442,1,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.522655e-01,4.522768e-01,312061178,1118247,36445,1758538626,3944068283,1,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.547235e-01,4.550120e-01,312120258,1117267,6803,1764283579,3944316245,9,0,521
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.544489e-01,4.544654e-01,312051508,1120616,30032,1762916823,3944020703,2,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.553195e-01,4.553220e-01,312041027,1117560,39272,1766268850,3943960616,0,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,5.800466e-01,5.800621e-01,312071223,1114683,9925,2220967926,3944132132,2,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.666492e-01,4.666681e-01,312047712,1116906,39807,1772616875,3944016032,1,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.564011e-01,4.564114e-01,312040973,1116967,31660,1773523243,3943975249,1,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.554125e-01,4.556734e-01,312119442,1122791,9991,1765997116,3944313387,8,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.563894e-01,4.564137e-01,312060423,1119166,7045,1771048289,3944095906,6,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.644702e-01,4.647604e-01,312130169,1121664,9342,1761735992,3944352274,10,0,521
